,Year,lon,Lat
5978,2018-01-01,-4.323431,55.946095
5979,2002-01-01,-5.22,58.24
5980,2015-01-01,-3.18,57.5
5981,2021-01-01,-2.250059,57.225489
5982,2010-01-01,-2.8,57.16
5983,2011-01-01,-5.844891,57.144345
5985,1997-01-01,-4.13,57.49
5986,2013-01-01,-3.76,57.15
5989,2015-01-01,-4.71,56.43
5990,2007-01-01,-2.45,57.12
5992,1991-01-01,-3.927145,57.781474
5993,2014-01-01,-2.72,57.17
5994,2018-01-01,-3.55,56.75
5996,2014-01-01,-3.69,57.15
5998,1995-01-01,-4.45,57.32
5999,1935-01-01,-5.558428,57.175284
6001,2014-01-01,-3.85,57.2
6002,2021-01-01,-4.33425,56.125639
6003,2004-01-01,-5.74,57.26
6004,2014-01-01,-2.43,57.11
6007,2018-01-01,-5.46,56.3
6010,2007-01-01,-2.45,57.12
6012,1991-01-01,-3.927145,57.781474
6013,2014-01-01,-2.72,57.17
6014,2018-01-01,-3.55,56.75
6016,2014-01-01,-3.69,57.15
6018,1995-01-01,-4.45,57.32
6019,1935-01-01,-5.558428,57.175284
6020,2007-01-01,-2.45,57.12
6022,1991-01-01,-3.927145,57.781474
6023,2014-01-01,-2.72,57.17
6024,2018-01-01,-3.55,56.75
6026,2014-01-01,-3.69,57.15
6028,1995-01-01,-4.45,57.32
6029,1935-01-01,-5.558428,57.175284
6032,1997-01-01,-3.94,56.72
6033,2016-01-01,-5.12,56.22
6034,2013-01-01,-2.71,57.18
6036,2021-01-01,-3.652795,55.23799
6037,1980-01-01,-5.342739,57.626178
6038,2018-01-01,-4.323431,55.946095
6039,2002-01-01,-5.22,58.24
6042,1997-01-01,-3.94,56.72
6043,2016-01-01,-5.12,56.22
6044,2013-01-01,-2.71,57.18
6046,2021-01-01,-3.652795,55.23799
6047,1980-01-01,-5.342739,57.626178
6048,2018-01-01,-4.323431,55.946095
6049,2002-01-01,-5.22,58.24
6050,2007-01-01,-2.45,57.12
6052,1991-01-01,-3.927145,57.781474
6053,2014-01-01,-2.72,57.17
6054,2018-01-01,-3.55,56.75
6056,2014-01-01,-3.69,57.15
6058,1995-01-01,-4.45,57.32
6059,1935-01-01,-5.558428,57.175284
6062,1997-01-01,-3.94,56.72
6063,2016-01-01,-5.12,56.22
6064,2013-01-01,-2.71,57.18
6066,2021-01-01,-3.652795,55.23799
6067,1980-01-01,-5.342739,57.626178
6068,2018-01-01,-4.323431,55.946095
6069,2002-01-01,-5.22,58.24
6070,2007-01-01,-2.45,57.12
6072,1991-01-01,-3.927145,57.781474
6073,2014-01-01,-2.72,57.17
6074,2018-01-01,-3.55,56.75
6076,2014-01-01,-3.69,57.15
6078,1995-01-01,-4.45,57.32
6079,1935-01-01,-5.558428,57.175284
6080,2007-01-01,-2.45,57.12
6082,1991-01-01,-3.927145,57.781474
6083,2014-01-01,-2.72,57.17
6084,2018-01-01,-3.55,56.75
6086,2014-01-01,-3.69,57.15
6088,1995-01-01,-4.45,57.32
6089,1935-01-01,-5.558428,57.175284
6090,2007-01-01,-2.45,57.12
6092,1991-01-01,-3.927145,57.781474
6093,2014-01-01,-2.72,57.17
6094,2018-01-01,-3.55,56.75
6096,2014-01-01,-3.69,57.15
6098,1995-01-01,-4.45,57.32
6099,1935-01-01,-5.558428,57.175284
6100,2007-01-01,-2.45,57.12
6102,1991-01-01,-3.927145,57.781474
6103,2014-01-01,-2.72,57.17
6104,2018-01-01,-3.55,56.75
6106,2014-01-01,-3.69,57.15
6108,1995-01-01,-4.45,57.32
6109,1935-01-01,-5.558428,57.175284
6110,2007-01-01,-2.45,57.12
6112,1991-01-01,-3.927145,57.781474
6113,2014-01-01,-2.72,57.17
6114,2018-01-01,-3.55,56.75
6116,2014-01-01,-3.69,57.15
6118,1995-01-01,-4.45,57.32
6119,1935-01-01,-5.558428,57.175284
6121,2012-01-01,-2.68,57.61
6124,2013-01-01,-3.18,56.88
6125,2015-01-01,-3.79,57.25
6126,2012-01-01,-2.52,57.03
6129,2013-01-01,-3.32,56.99
6130,2007-01-01,-2.45,57.12
6132,1991-01-01,-3.927145,57.781474
6133,2014-01-01,-2.72,57.17
6134,2018-01-01,-3.55,56.75
6136,2014-01-01,-3.69,57.15
6138,1995-01-01,-4.45,57.32
6139,1935-01-01,-5.558428,57.175284
6140,2007-01-01,-2.45,57.12
6142,1991-01-01,-3.927145,57.781474
6143,2014-01-01,-2.72,57.17
6144,2018-01-01,-3.55,56.75
6146,2014-01-01,-3.69,57.15
6148,1995-01-01,-4.45,57.32
6149,1935-01-01,-5.558428,57.175284
6152,1997-01-01,-3.94,56.72
6153,2016-01-01,-5.12,56.22
6154,2013-01-01,-2.71,57.18
6156,2021-01-01,-3.652795,55.23799
6157,1980-01-01,-5.342739,57.626178
6158,2018-01-01,-4.323431,55.946095
6159,2002-01-01,-5.22,58.24
6160,2007-01-01,-2.45,57.12
6162,1991-01-01,-3.927145,57.781474
6163,2014-01-01,-2.72,57.17
6164,2018-01-01,-3.55,56.75
6166,2014-01-01,-3.69,57.15
6168,1995-01-01,-4.45,57.32
6169,1935-01-01,-5.558428,57.175284
6172,1997-01-01,-3.94,56.72
6173,2016-01-01,-5.12,56.22
6174,2013-01-01,-2.71,57.18
6176,2021-01-01,-3.652795,55.23799
6177,1980-01-01,-5.342739,57.626178
6178,2018-01-01,-4.323431,55.946095
6179,2002-01-01,-5.22,58.24
6180,2007-01-01,-2.45,57.12
6182,1991-01-01,-3.927145,57.781474
6183,2014-01-01,-2.72,57.17
6184,2018-01-01,-3.55,56.75
6186,2014-01-01,-3.69,57.15
6188,1995-01-01,-4.45,57.32
6189,1935-01-01,-5.558428,57.175284
6190,2007-01-01,-2.45,57.12
6192,1991-01-01,-3.927145,57.781474
6193,2014-01-01,-2.72,57.17
6194,2018-01-01,-3.55,56.75
6196,2014-01-01,-3.69,57.15
6198,1995-01-01,-4.45,57.32
6199,1935-01-01,-5.558428,57.175284
6202,1997-01-01,-3.94,56.72
6203,2016-01-01,-5.12,56.22
6204,2013-01-01,-2.71,57.18
6206,2021-01-01,-3.652795,55.23799
6207,1980-01-01,-5.342739,57.626178
6208,2018-01-01,-4.323431,55.946095
6209,2002-01-01,-5.22,58.24
6211,2014-01-01,-3.85,57.2
6212,2021-01-01,-4.33425,56.125639
6213,2004-01-01,-5.74,57.26
6214,2014-01-01,-2.43,57.11
6217,2018-01-01,-5.46,56.3
6220,2007-01-01,-2.45,57.12
6222,1991-01-01,-3.927145,57.781474
6223,2014-01-01,-2.72,57.17
6224,2018-01-01,-3.55,56.75
6226,2014-01-01,-3.69,57.15
6228,1995-01-01,-4.45,57.32
6229,1935-01-01,-5.558428,57.175284
6230,2007-01-01,-2.45,57.12
6232,1991-01-01,-3.927145,57.781474
6233,2014-01-01,-2.72,57.17
6234,2018-01-01,-3.55,56.75
6236,2014-01-01,-3.69,57.15
6238,1995-01-01,-4.45,57.32
6239,1935-01-01,-5.558428,57.175284
6240,2007-01-01,-2.45,57.12
6242,1991-01-01,-3.927145,57.781474
6243,2014-01-01,-2.72,57.17
6244,2018-01-01,-3.55,56.75
6246,2014-01-01,-3.69,57.15
6248,1995-01-01,-4.45,57.32
6249,1935-01-01,-5.558428,57.175284
6252,1997-01-01,-3.94,56.72
6253,2016-01-01,-5.12,56.22
6254,2013-01-01,-2.71,57.18
6256,2021-01-01,-3.652795,55.23799
6257,1980-01-01,-5.342739,57.626178
6258,2018-01-01,-4.323431,55.946095
6259,2002-01-01,-5.22,58.24
6260,2007-01-01,-2.45,57.12
6262,1991-01-01,-3.927145,57.781474
6263,2014-01-01,-2.72,57.17
6264,2018-01-01,-3.55,56.75
6266,2014-01-01,-3.69,57.15
6268,1995-01-01,-4.45,57.32
6269,1935-01-01,-5.558428,57.175284
6272,1997-01-01,-3.94,56.72
6273,2016-01-01,-5.12,56.22
6274,2013-01-01,-2.71,57.18
6276,2021-01-01,-3.652795,55.23799
6277,1980-01-01,-5.342739,57.626178
6278,2018-01-01,-4.323431,55.946095
6279,2002-01-01,-5.22,58.24
6280,2007-01-01,-2.45,57.12
6282,1991-01-01,-3.927145,57.781474
6283,2014-01-01,-2.72,57.17
6284,2018-01-01,-3.55,56.75
6286,2014-01-01,-3.69,57.15
6288,1995-01-01,-4.45,57.32
6289,1935-01-01,-5.558428,57.175284
6292,1997-01-01,-3.94,56.72
6293,2016-01-01,-5.12,56.22
6294,2013-01-01,-2.71,57.18
6296,2021-01-01,-3.652795,55.23799
6297,1980-01-01,-5.342739,57.626178
6298,2018-01-01,-4.323431,55.946095
6299,2002-01-01,-5.22,58.24
6302,1997-01-01,-3.94,56.72
6303,2016-01-01,-5.12,56.22
6304,2013-01-01,-2.71,57.18
6306,2021-01-01,-3.652795,55.23799
6307,1980-01-01,-5.342739,57.626178
6308,2018-01-01,-4.323431,55.946095
6309,2002-01-01,-5.22,58.24
6312,1997-01-01,-3.94,56.72
6313,2016-01-01,-5.12,56.22
6314,2013-01-01,-2.71,57.18
6316,2021-01-01,-3.652795,55.23799
6317,1980-01-01,-5.342739,57.626178
6318,2018-01-01,-4.323431,55.946095
6319,2002-01-01,-5.22,58.24
6321,2014-01-01,-3.85,57.2
6322,2021-01-01,-4.33425,56.125639
6323,2004-01-01,-5.74,57.26
6324,2014-01-01,-2.43,57.11
6327,2018-01-01,-5.46,56.3
6332,1997-01-01,-3.94,56.72
6333,2016-01-01,-5.12,56.22
6334,2013-01-01,-2.71,57.18
6336,2021-01-01,-3.652795,55.23799
6337,1980-01-01,-5.342739,57.626178
6338,2018-01-01,-4.323431,55.946095
6339,2002-01-01,-5.22,58.24
6340,2007-01-01,-2.45,57.12
6342,1991-01-01,-3.927145,57.781474
6343,2014-01-01,-2.72,57.17
6344,2018-01-01,-3.55,56.75
6346,2014-01-01,-3.69,57.15
6348,1995-01-01,-4.45,57.32
6349,1935-01-01,-5.558428,57.175284
6350,2007-01-01,-2.45,57.12
6352,1991-01-01,-3.927145,57.781474
6353,2014-01-01,-2.72,57.17
6354,2018-01-01,-3.55,56.75
6356,2014-01-01,-3.69,57.15
6358,1995-01-01,-4.45,57.32
6359,1935-01-01,-5.558428,57.175284
6360,2007-01-01,-2.45,57.12
6362,1991-01-01,-3.927145,57.781474
6363,2014-01-01,-2.72,57.17
6364,2018-01-01,-3.55,56.75
6366,2014-01-01,-3.69,57.15
6368,1995-01-01,-4.45,57.32
6369,1935-01-01,-5.558428,57.175284
6370,2007-01-01,-2.45,57.12
6372,1991-01-01,-3.927145,57.781474
6373,2014-01-01,-2.72,57.17
6374,2018-01-01,-3.55,56.75
6376,2014-01-01,-3.69,57.15
6378,1995-01-01,-4.45,57.32
6379,1935-01-01,-5.558428,57.175284
6380,2007-01-01,-2.45,57.12
6382,1991-01-01,-3.927145,57.781474
6383,2014-01-01,-2.72,57.17
6384,2018-01-01,-3.55,56.75
6386,2014-01-01,-3.69,57.15
6388,1995-01-01,-4.45,57.32
6389,1935-01-01,-5.558428,57.175284
6392,1997-01-01,-3.94,56.72
6393,2016-01-01,-5.12,56.22
6394,2013-01-01,-2.71,57.18
6396,2021-01-01,-3.652795,55.23799
6397,1980-01-01,-5.342739,57.626178
6398,2018-01-01,-4.323431,55.946095
6399,2002-01-01,-5.22,58.24
6400,2007-01-01,-2.45,57.12
6402,1991-01-01,-3.927145,57.781474
6403,2014-01-01,-2.72,57.17
6404,2018-01-01,-3.55,56.75
6406,2014-01-01,-3.69,57.15
6408,1995-01-01,-4.45,57.32
6409,1935-01-01,-5.558428,57.175284
6411,2012-01-01,-2.68,57.61
6414,2013-01-01,-3.18,56.88
6415,2015-01-01,-3.79,57.25
6416,2012-01-01,-2.52,57.03
6419,2013-01-01,-3.32,56.99
6420,2007-01-01,-2.45,57.12
6422,1991-01-01,-3.927145,57.781474
6423,2014-01-01,-2.72,57.17
6424,2018-01-01,-3.55,56.75
6426,2014-01-01,-3.69,57.15
6428,1995-01-01,-4.45,57.32
6429,1935-01-01,-5.558428,57.175284
6432,1997-01-01,-3.94,56.72
6433,2016-01-01,-5.12,56.22
6434,2013-01-01,-2.71,57.18
6436,2021-01-01,-3.652795,55.23799
6437,1980-01-01,-5.342739,57.626178
6438,2018-01-01,-4.323431,55.946095
6439,2002-01-01,-5.22,58.24
6440,2007-01-01,-2.45,57.12
6442,1991-01-01,-3.927145,57.781474
6443,2014-01-01,-2.72,57.17
6444,2018-01-01,-3.55,56.75
6446,2014-01-01,-3.69,57.15
6448,1995-01-01,-4.45,57.32
6449,1935-01-01,-5.558428,57.175284
6450,2007-01-01,-2.45,57.12
6452,1991-01-01,-3.927145,57.781474
6453,2014-01-01,-2.72,57.17
6454,2018-01-01,-3.55,56.75
6456,2014-01-01,-3.69,57.15
6458,1995-01-01,-4.45,57.32
6459,1935-01-01,-5.558428,57.175284
6460,2007-01-01,-2.45,57.12
6462,1991-01-01,-3.927145,57.781474
6463,2014-01-01,-2.72,57.17
6464,2018-01-01,-3.55,56.75
6466,2014-01-01,-3.69,57.15
6468,1995-01-01,-4.45,57.32
6469,1935-01-01,-5.558428,57.175284
6470,2007-01-01,-2.45,57.12
6472,1991-01-01,-3.927145,57.781474
6473,2014-01-01,-2.72,57.17
6474,2018-01-01,-3.55,56.75
6476,2014-01-01,-3.69,57.15
6478,1995-01-01,-4.45,57.32
6479,1935-01-01,-5.558428,57.175284
6482,2016-01-01,-4.57,55.04
6483,1994-01-01,-4.26,57.55
6484,1997-01-01,-5.28,58.16
6485,1925-01-01,-5.426637,57.538532
6488,2016-01-01,-2.42,57.03
6489,2006-01-01,-4.18,57.64
6491,2014-01-01,-3.85,57.2
6492,2021-01-01,-4.33425,56.125639
6493,2004-01-01,-5.74,57.26
6494,2014-01-01,-2.43,57.11
6497,2018-01-01,-5.46,56.3
6502,1997-01-01,-3.94,56.72
6503,2016-01-01,-5.12,56.22
6504,2013-01-01,-2.71,57.18
6506,2021-01-01,-3.652795,55.23799
6507,1980-01-01,-5.342739,57.626178
6508,2018-01-01,-4.323431,55.946095
6509,2002-01-01,-5.22,58.24
6512,2016-01-01,-4.57,55.04
6513,1994-01-01,-4.26,57.55
6514,1997-01-01,-5.28,58.16
6515,1925-01-01,-5.426637,57.538532
6518,2016-01-01,-2.42,57.03
6519,2006-01-01,-4.18,57.64
6520,2007-01-01,-2.45,57.12
6522,1991-01-01,-3.927145,57.781474
6523,2014-01-01,-2.72,57.17
6524,2018-01-01,-3.55,56.75
6526,2014-01-01,-3.69,57.15
6528,1995-01-01,-4.45,57.32
6529,1935-01-01,-5.558428,57.175284
6530,2007-01-01,-2.45,57.12
6532,1991-01-01,-3.927145,57.781474
6533,2014-01-01,-2.72,57.17
6534,2018-01-01,-3.55,56.75
6536,2014-01-01,-3.69,57.15
6538,1995-01-01,-4.45,57.32
6539,1935-01-01,-5.558428,57.175284
6540,2007-01-01,-2.45,57.12
6542,1991-01-01,-3.927145,57.781474
6543,2014-01-01,-2.72,57.17
6544,2018-01-01,-3.55,56.75
6546,2014-01-01,-3.69,57.15
6548,1995-01-01,-4.45,57.32
6549,1935-01-01,-5.558428,57.175284
6550,2007-01-01,-2.45,57.12
6552,1991-01-01,-3.927145,57.781474
6553,2014-01-01,-2.72,57.17
6554,2018-01-01,-3.55,56.75
6556,2014-01-01,-3.69,57.15
6558,1995-01-01,-4.45,57.32
6559,1935-01-01,-5.558428,57.175284
6561,2014-01-01,-3.85,57.2
6562,2021-01-01,-4.33425,56.125639
6563,2004-01-01,-5.74,57.26
6564,2014-01-01,-2.43,57.11
6567,2018-01-01,-5.46,56.3
6570,2007-01-01,-2.45,57.12
6572,1991-01-01,-3.927145,57.781474
6573,2014-01-01,-2.72,57.17
6574,2018-01-01,-3.55,56.75
6576,2014-01-01,-3.69,57.15
6578,1995-01-01,-4.45,57.32
6579,1935-01-01,-5.558428,57.175284
6580,2015-01-01,-3.18,57.5
6581,2021-01-01,-2.250059,57.225489
6582,2010-01-01,-2.8,57.16
6583,2011-01-01,-5.844891,57.144345
6585,1997-01-01,-4.13,57.49
6586,2013-01-01,-3.76,57.15
6589,2015-01-01,-4.71,56.43
6591,2012-01-01,-2.68,57.61
6594,2013-01-01,-3.18,56.88
6595,2015-01-01,-3.79,57.25
6596,2012-01-01,-2.52,57.03
6599,2013-01-01,-3.32,56.99
6600,2007-01-01,-2.45,57.12
6602,1991-01-01,-3.927145,57.781474
6603,2014-01-01,-2.72,57.17
6604,2018-01-01,-3.55,56.75
6606,2014-01-01,-3.69,57.15
6608,1995-01-01,-4.45,57.32
6609,1935-01-01,-5.558428,57.175284
6610,2007-01-01,-2.45,57.12
6612,1991-01-01,-3.927145,57.781474
6613,2014-01-01,-2.72,57.17
6614,2018-01-01,-3.55,56.75
6616,2014-01-01,-3.69,57.15
6618,1995-01-01,-4.45,57.32
6619,1935-01-01,-5.558428,57.175284
6620,2007-01-01,-2.45,57.12
6622,1991-01-01,-3.927145,57.781474
6623,2014-01-01,-2.72,57.17
6624,2018-01-01,-3.55,56.75
6626,2014-01-01,-3.69,57.15
6628,1995-01-01,-4.45,57.32
6629,1935-01-01,-5.558428,57.175284
6630,2007-01-01,-2.45,57.12
6632,1991-01-01,-3.927145,57.781474
6633,2014-01-01,-2.72,57.17
6634,2018-01-01,-3.55,56.75
6636,2014-01-01,-3.69,57.15
6638,1995-01-01,-4.45,57.32
6639,1935-01-01,-5.558428,57.175284
6642,2016-01-01,-4.57,55.04
6643,1994-01-01,-4.26,57.55
6644,1997-01-01,-5.28,58.16
6645,1925-01-01,-5.426637,57.538532
6648,2016-01-01,-2.42,57.03
6649,2006-01-01,-4.18,57.64
6652,1997-01-01,-3.94,56.72
6653,2016-01-01,-5.12,56.22
6654,2013-01-01,-2.71,57.18
6656,2021-01-01,-3.652795,55.23799
6657,1980-01-01,-5.342739,57.626178
6658,2018-01-01,-4.323431,55.946095
6659,2002-01-01,-5.22,58.24
6660,2007-01-01,-2.45,57.12
6662,1991-01-01,-3.927145,57.781474
6663,2014-01-01,-2.72,57.17
6664,2018-01-01,-3.55,56.75
6666,2014-01-01,-3.69,57.15
6668,1995-01-01,-4.45,57.32
6669,1935-01-01,-5.558428,57.175284
6672,1997-01-01,-3.94,56.72
6673,2016-01-01,-5.12,56.22
6674,2013-01-01,-2.71,57.18
6676,2021-01-01,-3.652795,55.23799
6677,1980-01-01,-5.342739,57.626178
6678,2018-01-01,-4.323431,55.946095
6679,2002-01-01,-5.22,58.24
6681,2014-01-01,-3.85,57.2
6682,2021-01-01,-4.33425,56.125639
6683,2004-01-01,-5.74,57.26
6684,2014-01-01,-2.43,57.11
6687,2018-01-01,-5.46,56.3
6690,2007-01-01,-2.45,57.12
6692,1991-01-01,-3.927145,57.781474
6693,2014-01-01,-2.72,57.17
6694,2018-01-01,-3.55,56.75
6696,2014-01-01,-3.69,57.15
6698,1995-01-01,-4.45,57.32
6699,1935-01-01,-5.558428,57.175284
6700,2007-01-01,-2.45,57.12
6702,1991-01-01,-3.927145,57.781474
6703,2014-01-01,-2.72,57.17
6704,2018-01-01,-3.55,56.75
6706,2014-01-01,-3.69,57.15
6708,1995-01-01,-4.45,57.32
6709,1935-01-01,-5.558428,57.175284
6710,2007-01-01,-2.45,57.12
6712,1991-01-01,-3.927145,57.781474
6713,2014-01-01,-2.72,57.17
6714,2018-01-01,-3.55,56.75
6716,2014-01-01,-3.69,57.15
6718,1995-01-01,-4.45,57.32
6719,1935-01-01,-5.558428,57.175284
6720,2007-01-01,-2.45,57.12
6722,1991-01-01,-3.927145,57.781474
6723,2014-01-01,-2.72,57.17
6724,2018-01-01,-3.55,56.75
6726,2014-01-01,-3.69,57.15
6728,1995-01-01,-4.45,57.32
6729,1935-01-01,-5.558428,57.175284
6731,2014-01-01,-3.85,57.2
6732,2021-01-01,-4.33425,56.125639
6733,2004-01-01,-5.74,57.26
6734,2014-01-01,-2.43,57.11
6737,2018-01-01,-5.46,56.3
6741,2014-01-01,-3.85,57.2
6742,2021-01-01,-4.33425,56.125639
6743,2004-01-01,-5.74,57.26
6744,2014-01-01,-2.43,57.11
6747,2018-01-01,-5.46,56.3
6752,1997-01-01,-3.94,56.72
6753,2016-01-01,-5.12,56.22
6754,2013-01-01,-2.71,57.18
6756,2021-01-01,-3.652795,55.23799
6757,1980-01-01,-5.342739,57.626178
6758,2018-01-01,-4.323431,55.946095
6759,2002-01-01,-5.22,58.24
6760,2007-01-01,-2.45,57.12
6762,1991-01-01,-3.927145,57.781474
6763,2014-01-01,-2.72,57.17
6764,2018-01-01,-3.55,56.75
6766,2014-01-01,-3.69,57.15
6768,1995-01-01,-4.45,57.32
6769,1935-01-01,-5.558428,57.175284
6770,2007-01-01,-2.45,57.12
6772,1991-01-01,-3.927145,57.781474
6773,2014-01-01,-2.72,57.17
6774,2018-01-01,-3.55,56.75
6776,2014-01-01,-3.69,57.15
6778,1995-01-01,-4.45,57.32
6779,1935-01-01,-5.558428,57.175284
6780,2007-01-01,-2.45,57.12
6782,1991-01-01,-3.927145,57.781474
6783,2014-01-01,-2.72,57.17
6784,2018-01-01,-3.55,56.75
6786,2014-01-01,-3.69,57.15
6788,1995-01-01,-4.45,57.32
6789,1935-01-01,-5.558428,57.175284
6790,2015-01-01,-3.18,57.5
6791,2021-01-01,-2.250059,57.225489
6792,2010-01-01,-2.8,57.16
6793,2011-01-01,-5.844891,57.144345
6795,1997-01-01,-4.13,57.49
6796,2013-01-01,-3.76,57.15
6799,2015-01-01,-4.71,56.43
6800,2007-01-01,-2.45,57.12
6802,1991-01-01,-3.927145,57.781474
6803,2014-01-01,-2.72,57.17
6804,2018-01-01,-3.55,56.75
6806,2014-01-01,-3.69,57.15
6808,1995-01-01,-4.45,57.32
6809,1935-01-01,-5.558428,57.175284
6810,2007-01-01,-2.45,57.12
6812,1991-01-01,-3.927145,57.781474
6813,2014-01-01,-2.72,57.17
6814,2018-01-01,-3.55,56.75
6816,2014-01-01,-3.69,57.15
6818,1995-01-01,-4.45,57.32
6819,1935-01-01,-5.558428,57.175284
6820,2007-01-01,-2.45,57.12
6822,1991-01-01,-3.927145,57.781474
6823,2014-01-01,-2.72,57.17
6824,2018-01-01,-3.55,56.75
6826,2014-01-01,-3.69,57.15
6828,1995-01-01,-4.45,57.32
6829,1935-01-01,-5.558428,57.175284
6830,2007-01-01,-2.45,57.12
6832,1991-01-01,-3.927145,57.781474
6833,2014-01-01,-2.72,57.17
6834,2018-01-01,-3.55,56.75
6836,2014-01-01,-3.69,57.15
6838,1995-01-01,-4.45,57.32
6839,1935-01-01,-5.558428,57.175284
6840,2007-01-01,-2.45,57.12
6842,1991-01-01,-3.927145,57.781474
6843,2014-01-01,-2.72,57.17
6844,2018-01-01,-3.55,56.75
6846,2014-01-01,-3.69,57.15
6848,1995-01-01,-4.45,57.32
6849,1935-01-01,-5.558428,57.175284
6850,2007-01-01,-2.45,57.12
6852,1991-01-01,-3.927145,57.781474
6853,2014-01-01,-2.72,57.17
6854,2018-01-01,-3.55,56.75
6856,2014-01-01,-3.69,57.15
6858,1995-01-01,-4.45,57.32
6859,1935-01-01,-5.558428,57.175284
6860,2007-01-01,-2.45,57.12
6862,1991-01-01,-3.927145,57.781474
6863,2014-01-01,-2.72,57.17
6864,2018-01-01,-3.55,56.75
6866,2014-01-01,-3.69,57.15
6868,1995-01-01,-4.45,57.32
6869,1935-01-01,-5.558428,57.175284
6870,2007-01-01,-2.45,57.12
6872,1991-01-01,-3.927145,57.781474
6873,2014-01-01,-2.72,57.17
6874,2018-01-01,-3.55,56.75
6876,2014-01-01,-3.69,57.15
6878,1995-01-01,-4.45,57.32
6879,1935-01-01,-5.558428,57.175284
6881,2014-01-01,-3.85,57.2
6882,2021-01-01,-4.33425,56.125639
6883,2004-01-01,-5.74,57.26
6884,2014-01-01,-2.43,57.11
6887,2018-01-01,-5.46,56.3
6890,2007-01-01,-2.45,57.12
6892,1991-01-01,-3.927145,57.781474
6893,2014-01-01,-2.72,57.17
6894,2018-01-01,-3.55,56.75
6896,2014-01-01,-3.69,57.15
6898,1995-01-01,-4.45,57.32
6899,1935-01-01,-5.558428,57.175284
6902,1997-01-01,-3.94,56.72
6903,2016-01-01,-5.12,56.22
6904,2013-01-01,-2.71,57.18
6906,2021-01-01,-3.652795,55.23799
6907,1980-01-01,-5.342739,57.626178
6908,2018-01-01,-4.323431,55.946095
6909,2002-01-01,-5.22,58.24
6910,2007-01-01,-2.45,57.12
6912,1991-01-01,-3.927145,57.781474
6913,2014-01-01,-2.72,57.17
6914,2018-01-01,-3.55,56.75
6916,2014-01-01,-3.69,57.15
6918,1995-01-01,-4.45,57.32
6919,1935-01-01,-5.558428,57.175284
6921,2012-01-01,-2.68,57.61
6924,2013-01-01,-3.18,56.88
6925,2015-01-01,-3.79,57.25
6926,2012-01-01,-2.52,57.03
6929,2013-01-01,-3.32,56.99
6932,2016-01-01,-4.57,55.04
6933,1994-01-01,-4.26,57.55
6934,1997-01-01,-5.28,58.16
6935,1925-01-01,-5.426637,57.538532
6938,2016-01-01,-2.42,57.03
6939,2006-01-01,-4.18,57.64
6940,2007-01-01,-2.45,57.12
6942,1991-01-01,-3.927145,57.781474
6943,2014-01-01,-2.72,57.17
6944,2018-01-01,-3.55,56.75
6946,2014-01-01,-3.69,57.15
6948,1995-01-01,-4.45,57.32
6949,1935-01-01,-5.558428,57.175284
6952,1997-01-01,-3.94,56.72
6953,2016-01-01,-5.12,56.22
6954,2013-01-01,-2.71,57.18
6956,2021-01-01,-3.652795,55.23799
6957,1980-01-01,-5.342739,57.626178
6958,2018-01-01,-4.323431,55.946095
6959,2002-01-01,-5.22,58.24
6960,2007-01-01,-2.45,57.12
6962,1991-01-01,-3.927145,57.781474
6963,2014-01-01,-2.72,57.17
6964,2018-01-01,-3.55,56.75
6966,2014-01-01,-3.69,57.15
6968,1995-01-01,-4.45,57.32
6969,1935-01-01,-5.558428,57.175284
6972,1997-01-01,-3.94,56.72
6973,2016-01-01,-5.12,56.22
6974,2013-01-01,-2.71,57.18
6976,2021-01-01,-3.652795,55.23799
6977,1980-01-01,-5.342739,57.626178
6978,2018-01-01,-4.323431,55.946095
6979,2002-01-01,-5.22,58.24
6980,2007-01-01,-2.45,57.12
6982,1991-01-01,-3.927145,57.781474
6983,2014-01-01,-2.72,57.17
6984,2018-01-01,-3.55,56.75
6986,2014-01-01,-3.69,57.15
6988,1995-01-01,-4.45,57.32
6989,1935-01-01,-5.558428,57.175284
6990,2007-01-01,-2.45,57.12
6992,1991-01-01,-3.927145,57.781474
6993,2014-01-01,-2.72,57.17
6994,2018-01-01,-3.55,56.75
6996,2014-01-01,-3.69,57.15
6998,1995-01-01,-4.45,57.32
6999,1935-01-01,-5.558428,57.175284
7000,2007-01-01,-2.45,57.12
7002,1991-01-01,-3.927145,57.781474
7003,2014-01-01,-2.72,57.17
7004,2018-01-01,-3.55,56.75
7006,2014-01-01,-3.69,57.15
7008,1995-01-01,-4.45,57.32
7009,1935-01-01,-5.558428,57.175284
7012,1997-01-01,-3.94,56.72
7013,2016-01-01,-5.12,56.22
7014,2013-01-01,-2.71,57.18
7016,2021-01-01,-3.652795,55.23799
7017,1980-01-01,-5.342739,57.626178
7018,2018-01-01,-4.323431,55.946095
7019,2002-01-01,-5.22,58.24
7021,2014-01-01,-3.85,57.2
7022,2021-01-01,-4.33425,56.125639
7023,2004-01-01,-5.74,57.26
7024,2014-01-01,-2.43,57.11
7027,2018-01-01,-5.46,56.3
7030,2007-01-01,-2.45,57.12
7032,1991-01-01,-3.927145,57.781474
7033,2014-01-01,-2.72,57.17
7034,2018-01-01,-3.55,56.75
7036,2014-01-01,-3.69,57.15
7038,1995-01-01,-4.45,57.32
7039,1935-01-01,-5.558428,57.175284
7040,2007-01-01,-2.45,57.12
